player_id,age,gender,region,monthly_income_amd,preferred_game,account_created,risk_level,risk_label
P01967,38,M,Yerevan,305419,sports_football,2023-04-04,at_risk,1
P01968,31,F,Yerevan,161940,sports_other,2024-05-02,at_risk,1
P01969,45,M,Vanadzor,346182,crash_aviator,2022-06-10,regular,0
P01970,35,M,Armavir_region,279454,casino_slots,2024-11-28,recreational,0
P01971,33,M,Yerevan,128858,sports_football,2023-06-14,recreational,0
P01972,47,M,Yerevan,79130,keno_lottery,2023-12-26,recreational,0
P01973,52,M,Yerevan,65833,sports_football,2023-08-10,recreational,0
P01974,46,M,Yerevan,129039,sports_basketball,2023-06-02,recreational,0
P01975,32,M,Yerevan,255057,sports_other,2023-01-15,regular,0
P01976,46,M,Yerevan,243893,casino_live,2022-03-19,at_risk,1
P01977,30,M,Yerevan,127909,crash_aviator,2023-04-15,recreational,0
P01978,26,F,Yerevan,239106,sports_football,2024-04-04,recreational,0
P01979,27,M,Yerevan,226868,crash_aviator,2023-05-24,recreational,0
P01980,29,M,Yerevan,502647,casino_live,2023-06-06,problem,1
P01981,39,M,Yerevan,456999,poker,2022-05-27,regular,0
P01982,48,M,Yerevan,129645,poker,2023-04-09,recreational,0
P01983,31,F,Yerevan,104134,crash_aviator,2022-05-23,recreational,0
P01984,47,M,Yerevan,138627,sports_football,2023-01-11,recreational,0
P01985,24,M,Yerevan,133928,sports_football,2023-04-03,recreational,0
P01986,45,M,Yerevan,64542,keno_lottery,2023-12-19,recreational,0
P01987,32,F,Gyumri,137026,casino_slots,2024-03-05,recreational,0
P01988,33,M,Kapan,312743,casino_slots,2024-08-19,recreational,0
P01989,36,M,Gyumri,268643,keno_lottery,2023-04-29,recreational,0
P01990,39,M,Yerevan,234053,poker,2022-03-27,recreational,0
P01991,39,M,Armavir_region,303008,casino_live,2024-11-19,regular,0
P01992,29,M,Yerevan,371447,poker,2022-02-22,recreational,0
P01993,38,M,Yerevan,105940,sports_football,2022-06-01,recreational,0
P01994,30,M,Yerevan,176251,casino_live,2023-08-24,problem,1
P01995,26,M,Yerevan,315799,keno_lottery,2024-01-03,recreational,0
P01996,38,M,Yerevan,182502,sports_football,2023-03-25,recreational,0
P01997,37,M,Yerevan,128685,sports_football,2022-06-05,recreational,0
P01998,25,M,Vanadzor,389921,crash_aviator,2024-11-02,regular,0
P01999,30,M,Yerevan,144564,casino_slots,2023-08-12,recreational,0
P02000,25,M,Yerevan,118415,sports_football,2024-10-13,recreational,0
